idade,iaa,ieg,ips,ipp,ida,mat,por,ing,ipv,media_notas,min_nota,max_nota,std_notas,anos_no_programa,media_indicadores,ratio_ida_ieg,ratio_ipv_ips,genero,instituicao,target
15,0.0,3.3555555556666667,6.26,5.125,2.3333333333333335,1.0,3.0,3.0,5.066,2.3333333333333335,1.0,3.0,1.1547005383792515,1,3.4029777778000003,0.6951570723726321,0.8091359207794282,Masculino,Pública,1
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
11,8.502,5.3125,7.51,7.8125,5.75,4.0,7.5,,6.5425,5.75,4.0,7.5,2.4748737341529163,0,6.723400000000001,1.0821492424955301,0.8710557848488883,Masculino,Pública,1
14,7.083,9.382456140666667,6.26,8.020833333,8.166666666666666,6.5,8.0,10.0,8.5475,8.166666666666666,6.5,10.0,1.7559422921421233,3,7.887924561466666,0.8703260871304557,1.3651972528350103,Feminino,Privada - Programa de Apadrinhamento,0
15,10.002,8.324074074,6.88,6.666666667,4.166666666666667,5.0,4.5,3.0,6.826666667,4.166666666666667,3.0,5.0,1.0408329997330665,3,7.239881481533334,0.500496047197894,0.9921038609213776,Masculino,Pública,1
9,7.502,10.0,6.255,9.375,9.25,10.0,8.5,,7.75,9.25,8.5,10.0,1.0606601717798212,0,8.151399999999999,0.9249075092490752,1.2388107416879794,Masculino,Pública,1
11,0.0,8.4782608695,7.51,7.5,5.75,6.0,5.5,,7.666666667,5.75,5.5,6.0,0.3535533905932738,2,5.8809855073,0.6781251442189752,1.0207251587005726,Masculino,Pública,0
9,8.502,8.674242424500001,7.51,7.916666667,7.5,9.0,6.0,,7.443333333,7.5,6.0,9.0,2.1213203435596424,1,7.9259151515,0.8645291546918661,0.9909909909466116,Masculino,Pública,0
9,9.502,10.0,7.51,7.5,8.25,10.0,6.5,,7.5,8.25,6.5,10.0,2.4748737341529163,0,8.5524,0.8249175082491751,0.998535481294102,Masculino,Pública,1
10,9.502,7.8571428569999995,7.51,7.5,7.75,7.5,8.0,,8.085,7.75,7.5,8.0,0.3535533905932738,2,8.1408285714,0.9862381151669104,1.076421248835042,Masculino,Pública,0
16,5.833,6.222222222333333,5.635,6.5625,0.0,,0.0,0.0,6.762,0.0,0.0,0.0,0.0,0,4.890444444466667,0.0,1.1997870830376152,Masculino,Pública,1
9,10.002,9.090909091,7.51,7.5,4.25,2.5,6.0,,8.0,4.25,2.5,6.0,2.4748737341529163,2,7.7705818182,0.4674485806514539,1.0651045133803754,Masculino,Privada,0
20,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
16,9.585,8.672360248333332,7.51,7.5,7.666666666666667,7.0,7.0,9.0,7.106666667,7.666666666666667,7.0,9.0,1.1547005383792517,1,8.1081387164,0.8839326912703631,0.9461678427639462,Feminino,Pública,1
13,7.084,5.061904762,7.51,7.291666667,5.5,5.5,5.5,5.5,6.55,5.5,5.5,5.5,0.0,2,6.3411809524,1.0863328975256752,0.8720543203301824,Masculino,Pública,0
12,9.002,10.0,7.51,7.916666667,7.75,7.0,8.5,,8.17,7.75,7.0,8.5,1.0606601717798212,0,8.4864,0.7749225077492251,1.0877379842897084,Masculino,Pública,0
13,9.585,3.380451127666667,6.885,7.291666667,5.333333333333333,5.5,3.5,7.0,6.443333333,5.333333333333333,3.5,7.0,1.755942292142123,3,6.3254235588,1.5772321207592142,0.9357149772001162,Masculino,Pública,0
12,9.002,8.8833992095,5.63,8.125,5.0,6.0,4.0,,7.495,5.0,4.0,6.0,1.4142135623730951,1,7.2020798419,0.5627842560984371,1.3310246847806784,Feminino,Pública,1
12,7.502,8.646245059,5.635,6.458333333,6.5,6.0,7.0,,6.616666667,6.5,6.0,7.0,0.7071067811865476,2,6.9799823452,0.751684490915964,1.1740004732079488,Masculino,Pública,1
23,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Bolsista Universitário *Formado (a),0
14,7.917,9.135672514666666,6.26,6.875,5.666666666666667,4.0,7.5,5.5,7.0375,5.666666666666667,4.0,7.5,1.755942292142123,1,7.203367836266667,0.6202112046338792,1.1240217217696853,Feminino,Pública,0
11,9.502,10.0,5.635,8.4375,8.5,8.0,9.0,,8.7525,8.5,8.0,9.0,0.7071067811865476,0,8.4779,0.8499150084991501,1.5529630943931865,Feminino,Pública,0
18,,0.0,,,,,,,,,,,,3,0.0,,,Masculino,Privada *Parcerias com Bolsa 100%,0
10,8.002,8.388888889,7.51,8.4375,8.5,10.0,7.0,,7.915,8.5,7.0,10.0,2.1213203435596424,0,8.0631777778,1.0131242633194304,1.053787777925709,Masculino,Pública,1
12,10.002,7.204968943999999,6.255,6.40625,5.75,5.0,6.5,,5.9125,5.75,5.0,6.5,1.0606601717798212,3,7.0248937888,0.7979495949379157,0.9450927109974424,Masculino,Pública,1
11,9.502,10.0,7.51,8.125,6.5,6.0,7.0,,7.67,6.5,6.0,7.0,0.7071067811865476,0,8.2364,0.6499350064993501,1.0211689522034348,Feminino,Pública,1
14,6.666,6.839473684333334,6.885,6.5625,4.833333333333333,7.0,5.0,2.5,6.915,4.833333333333333,2.5,7.0,2.254624876411447,3,6.427761403533334,0.7065787482529267,1.004211443508568,Feminino,Pública,0
17,10.002,9.265350877333333,10.0,8.4375,7.666666666666667,8.0,6.0,9.0,9.233333333,7.666666666666667,6.0,9.0,1.5275252316519465,3,9.233470175399999,0.8273663244741039,0.92324100919908,Feminino,Privada - Programa de Apadrinhamento,0
10,9.002,8.8095238095,7.51,8.4375,7.75,8.5,7.0,,7.6675,7.75,7.0,8.5,1.0606601717798212,1,8.1478047619,0.8796298798538534,1.0208361070430036,Feminino,Pública,1
18,6.666,8.523809523666666,7.51,7.708333333,6.166666666666667,5.0,6.5,7.0,6.94,6.166666666666667,5.0,7.0,1.0408329997330665,0,7.161295238066667,0.7233788214911668,0.9239781653574758,Masculino,Pública,1
9,9.002,9.058441558,7.51,7.5,6.25,6.5,6.0,,7.4175,6.25,6.0,6.5,0.3535533905932738,1,7.847588311600001,0.6898879980610831,0.9875515909998669,Feminino,Pública,0
11,9.502,9.285714286000001,7.51,8.125,7.0,6.5,7.5,,8.34,7.0,6.5,7.5,0.7071067811865476,2,8.327542857200001,0.7537649791329005,1.1103714551990413,Feminino,Pública,1
15,7.917,7.753623188333333,6.26,9.166666667,8.166666666666666,8.0,6.5,10.0,9.006666667,8.166666666666666,6.5,10.0,1.7559422921421233,0,7.820791304399999,1.0531352031331764,1.4385348453921099,Feminino,Pública,1
14,7.002,6.6071428569999995,4.38,4.791666667,4.25,2.5,6.0,,4.886666667,4.25,2.5,6.0,2.4748737341529163,3,5.4251619047999995,0.6431459022557267,1.1154226585254507,Masculino,Pública,1
17,9.585,10.0,7.51,8.5,7.166666666666667,5.0,6.5,10.0,8.468,7.166666666666667,5.0,10.0,2.565800719723442,0,8.545933333333332,0.7165950071659501,1.1274131274131274,Masculino,Privada,1
15,9.168,5.036075036,6.26,7.125,3.8333333333333335,1.0,1.0,9.5,5.862,3.8333333333333335,1.0,9.5,4.907477288111819,1,6.031881673866666,0.7610236706692836,0.9362721609966459,Feminino,Pública,0
13,9.168,6.370972886666667,7.5,6.875,6.5,6.5,5.0,8.0,5.7875,6.5,5.0,8.0,1.5,2,7.065294577333333,1.0200922250628575,0.7715637914944673,Feminino,Pública,0
8,8.502,9.2606516295,7.51,7.1875,8.5,10.0,7.0,,7.5,8.5,7.0,10.0,2.1213203435596424,0,8.2545303259,0.9177628721130037,0.998535481294102,Feminino,Pública,0
22,,0.0,,,,,,,,,,,,2,0.0,,,Masculino,Privada *Parcerias com Bolsa 100%,0
14,5.833,6.501135191,8.13,6.875,4.333333333333333,6.0,3.5,3.5,6.8275,4.333333333333333,3.5,6.0,1.4433756729740643,2,6.324993704866667,0.6664477446318499,0.8396876152994711,Feminino,Pública,0
12,9.502,4.188311688500001,4.375,5.78125,2.5,0.0,5.0,,4.835,2.5,0.0,5.0,3.5355339059327378,3,5.080062337700001,0.5967567433243752,1.104890310786106,Feminino,Pública,1
15,7.917,9.855072463666666,6.26,8.333333333,9.333333333333334,10.0,8.0,10.0,8.67,9.333333333333334,8.0,10.0,1.1547005383792517,3,8.4070811594,0.946962734673436,1.3847628174413034,Feminino,Privada - Programa de Apadrinhamento,0
8,9.502,10.0,8.13,7.5,8.75,9.0,8.5,,8.28,8.75,8.5,9.0,0.3535533905932738,1,8.932400000000001,0.8749125087491252,1.018324929282991,Feminino,Pública,1
12,8.002,8.457556936,6.26,7.5,4.0,8.0,0.0,,7.723333333,4.0,0.0,8.0,5.656854249492381,3,6.888578053799999,0.4728939026201763,1.2335622636958952,Feminino,Privada,1
11,9.002,10.0,6.26,7.5,8.5,8.0,9.0,,8.17,8.5,8.0,9.0,0.7071067811865476,3,8.3864,0.8499150084991501,1.3049033700686792,Masculino,Privada - Programa de Apadrinhamento,0
9,9.002,8.4444444445,2.51,7.5,6.5,7.5,5.5,,8.336666667,6.5,5.5,7.5,1.4142135623730951,0,6.958622222299999,0.7696456998462705,3.3200584097968937,Feminino,Pública,1
12,6.918,4.448051948,7.51,4.583333333,5.0,5.0,5.0,,3.776666667,5.0,5.0,5.0,0.0,0,5.530543722999999,1.1238349334733369,0.502818089069365,Masculino,Pública,1
10,9.502,9.7368421055,8.13,8.4375,8.75,10.0,7.5,,7.665,8.75,7.5,10.0,1.7677669529663689,2,8.7567684211,0.8985563644596313,0.9426884762021891,Masculino,Pública,1
11,10.002,9.3271221535,7.51,8.4375,8.75,8.0,9.5,,8.556666667,8.75,8.0,9.5,1.0606601717798212,0,8.8291577641,0.9380237368264863,1.1392180358141393,Feminino,Pública,0
14,9.585,7.621832358666666,7.51,7.8125,6.333333333333333,3.5,7.5,8.0,7.4175,6.333333333333333,3.5,8.0,2.466441431158124,1,7.693533138399999,0.8308372840093674,0.9875515909998669,Masculino,Pública,0
17,7.917,8.339076859,9.375,8.59375,7.5,6.5,6.0,10.0,8.23,7.5,6.0,10.0,2.179449471770337,3,8.272215371800002,0.8992722881092576,0.8777730375426622,Feminino,Privada - Programa de Apadrinhamento,0
12,6.918,5.75,6.26,8.125,7.0,6.5,7.5,,6.053333333,7.0,6.5,7.5,0.7071067811865476,2,6.3962666666,1.2171796209354895,0.9668317094713305,Masculino,Pública,0
12,8.751,9.616977225666666,2.51,8.90625,6.833333333333333,7.0,6.5,7.0,8.7,6.833333333333333,6.5,7.0,0.28867513459481287,2,7.282262111799999,0.7104751002214692,3.4647550776583036,Feminino,Pública,0
20,,0.0,,,,,,,,,,,,2,0.0,,,Masculino,Privada - Pagamento por *Empresa Parceira,0
17,7.917,0.0,7.195,7.5,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,3,4.5224,0.0,1.0422456920511394,Feminino,Privada - Programa de Apadrinhamento,0
16,9.168,7.323153899,6.26,8.125,4.5,3.0,6.5,4.0,6.896,4.5,3.0,6.5,1.8027756377319946,3,6.829430779800001,0.6144054401443428,1.1014214981632326,Feminino,Pública,1
8,9.502,6.2008281575,2.51,7.5,9.5,10.0,9.0,,7.75,9.5,9.0,10.0,0.7071067811865476,0,7.092565631499999,1.5318063897838659,3.08641975308642,Feminino,Pública,1
21,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada,0
12,9.002,6.8660287085,7.51,8.125,4.5,3.0,6.0,,5.826666667,4.5,3.0,6.0,2.1213203435596424,2,6.7409390751,0.6553052551578684,0.775751120623086,Masculino,Pública,1
18,9.585,7.582972583,5.005,4.791666667,6.833333333333333,2.0,8.5,10.0,6.276666667,6.833333333333333,2.0,10.0,4.252450274057691,3,7.056594516666666,0.901022947874406,1.2538287389133038,Feminino,Concluiu o 3º EM,1
12,10.002,10.0,2.51,9.583333333,9.833333333333334,10.0,9.5,10.0,9.45,9.833333333333334,9.5,10.0,0.2886751345948129,3,8.359066666666667,0.9832350098323502,3.763440860215054,Masculino,Privada - Programa de Apadrinhamento,0
9,8.502,6.619047619,3.135,5.625,6.5,6.5,6.5,,6.08,6.5,6.5,6.5,0.0,2,6.1672095237999995,0.9818660490212404,1.9387755102040818,Feminino,Pública,1
8,9.502,8.125,7.51,7.5,6.25,4.0,8.5,,8.446666667,6.25,4.0,8.5,3.181980515339464,0,7.966733333400001,0.7691361063253754,1.1245728487551592,Masculino,Pública,0
19,,0.0,,,,,,,,,,,,3,0.0,,,Feminino,Privada *Parcerias com Bolsa 100%,0
16,9.168,3.7763975156666674,8.13,6.09375,3.0,2.5,4.0,2.5,4.268,3.0,2.5,4.0,0.8660254037844386,2,5.668479503133334,0.7941975890960828,0.5249046857705079,Masculino,Pública,1
14,0.0,7.027568922333333,7.51,7.708333333,5.5,4.0,5.5,7.0,8.0425,5.5,4.0,7.0,1.5,3,5.616013784466666,0.7825206042333464,1.0707628811077088,Feminino,Pública,0
14,8.751,9.682539682666667,6.26,8.59375,9.166666666666666,10.0,8.0,9.5,8.9225,9.166666666666666,8.0,10.0,1.0408329997330665,1,8.556541269866667,0.9466235454246972,1.4250918383644784,Masculino,Privada - Programa de Apadrinhamento,0
17,8.751,10.0,7.51,8.229166667,3.3333333333333335,5.0,0.0,5.0,8.226666667,3.3333333333333335,0.0,5.0,2.886751345948129,0,7.564200000066665,0.3333000033330001,1.0952824746371987,Feminino,Pública,1
16,8.334,7.898550724666666,6.26,7.8125,4.833333333333333,3.0,3.0,8.5,7.03,4.833333333333333,3.0,8.5,3.1754264805429413,3,6.871176811599999,0.6118491420329835,1.122823830059096,Masculino,Pública,1
9,9.502,9.523809524,2.51,8.125,9.75,10.0,9.5,,8.443333333,9.75,9.5,10.0,0.3535533905932738,1,7.9458285714,1.023642517515188,3.3625381652728,Feminino,Pública,1
